Item_Number,Name,Year,Theme,Subtheme,Pieces,Minifigures,Image_URL,USD_MSRP,Packaging,Availability,wanted,owned,rating,theme_grp,review_num,query_id,adjust_coef,adj_USD_MSRP
21007,Rockefeller Center,2011,Architecture,Architect Series,240.0,0.0,http://images.brickset.com/sets/images/21007-1.jpg,39.99,Box,Retail - limited,1410.0,2009.0,4.5,Model making,2,21007-1,0.919275818742,43.5016337694
21008,Burj Khalifa,2011,Architecture,Landmark Series,208.0,0.0,http://images.brickset.com/sets/images/21008-1.jpg,24.99,Box,Retail - limited,1151.0,2078.0,4.25,Model making,4,21008-1,0.919275818742,27.1844418079
21009,Farnsworth House,2011,Architecture,Architect Series,546.0,0.0,http://images.brickset.com/sets/images/21009-1.jpg,59.99,Box,Retail - limited,1553.0,2425.0,4.4,Model making,5,21009-1,0.919275818742,65.2578897181
21010,Robie House,2011,Architecture,Architect Series,2276.0,0.0,http://images.brickset.com/sets/images/21010-1.jpg,199.99,Box,Retail - limited,2006.0,1873.0,4.57142857142857,Model making,7,21010-1,0.919275818742,217.551681359
21011,Brandenburg Gate,2011,Architecture,Landmark Series,363.0,0.0,http://images.brickset.com/sets/images/21011-1.jpg,34.99,Box,Retail - limited,1297.0,3330.0,5,Model making,3,21011-1,0.919275818742,38.0625697822
2507,Fire Temple,2011,Ninjago,No_Subtheme,1180.0,7.0,http://images.brickset.com/sets/images/2507-1.jpg,119.99,Box,Retail,1665.0,2475.0,5,Action/Adventure,6,2507-1,0.919275818742,130.526657564
2516,Ninja Training Outpost,2011,Ninjago,No_Subtheme,45.0,1.0,http://images.brickset.com/sets/images/2516-1.jpg,4.99,Box,Retail,655.0,5015.0,4.3,Action/Adventure,20,2516-1,0.919275818742,5.4281858592
3365,Space Moon Buggy,2011,City,Space,37.0,1.0,http://images.brickset.com/sets/images/3365-1.jpg,4.99,Box,Retail,1112.0,7663.0,4.09090909090909,Modern day,11,3365-1,0.919275818742,5.4281858592
3366,Satellite Launch Pad,2011,City,Space,165.0,1.0,http://images.brickset.com/sets/images/3366-1.jpg,19.99,Box,Retail,1285.0,4667.0,4.6,Modern day,5,3366-1,0.919275818742,21.7453778207
3367,Space Shuttle,2011,City,Space,231.0,1.0,http://images.brickset.com/sets/images/3367-1.jpg,29.99,Box,Retail,1793.0,5429.0,4.2,Modern day,10,3367-1,0.919275818742,32.6235057951
3368,Space Centre,2011,City,Space,494.0,4.0,http://images.brickset.com/sets/images/3368-1.jpg,69.99,Box,Retail,2090.0,3685.0,4.6,Modern day,5,3368-1,0.919275818742,76.1360176925
3648,Police Chase,2011,City,Police,173.0,3.0,http://images.brickset.com/sets/images/3648-1.jpg,24.99,Box,Retail,1588.0,2284.0,4,Modern day,7,3648-1,0.919275818742,27.1844418079
3658,Police Helicopter,2011,City,Police,237.0,4.0,http://images.brickset.com/sets/images/3658-1.jpg,34.99,Box,Retail - limited,1398.0,1856.0,4.33333333333333,Modern day,3,3658-1,0.919275818742,38.0625697822
3661,Bank & Money Transfer,2011,City,Police,405.0,4.0,http://images.brickset.com/sets/images/3661-1.jpg,49.99,Box,Retail,2561.0,4558.0,4.76190476190476,Modern day,21,3661-1,0.919275818742,54.3797617438
3677,Red Cargo Train,2011,City,Trains,831.0,4.0,http://images.brickset.com/sets/images/3677-1.jpg,159.99,Box,Retail,2261.0,2997.0,3.5,Modern day,2,3677-1,0.919275818742,174.039169462
3815,Heroic Heroes of the Deep,2011,SpongeBob SquarePants,No_Subtheme,95.0,3.0,http://images.brickset.com/sets/images/3815-1.jpg,14.99,Box,Retail,596.0,2248.0,4.5,Licensed,6,3815-1,0.919275818742,16.3063138335
3816,Glove World,2011,SpongeBob SquarePants,No_Subtheme,169.0,4.0,http://images.brickset.com/sets/images/3816-1.jpg,19.99,Box,Retail,562.0,2132.0,4,Licensed,4,3816-1,0.919275818742,21.7453778207
3852,Sunblock,2011,Games,No_Subtheme,80.0,0.0,http://images.brickset.com/sets/images/3852-1.jpg,9.99,Box,Retail,244.0,789.0,4,Miscellaneous,1,3852-1,0.919275818742,10.8672498464
3853,Banana Balance,2011,Games,No_Subtheme,49.0,0.0,http://images.brickset.com/sets/images/3853-1.jpg,4.99,Box,Retail,352.0,1362.0,4,Miscellaneous,3,3853-1,0.919275818742,5.4281858592
3854,Frog Rush,2011,Games,No_Subtheme,107.0,0.0,http://images.brickset.com/sets/images/3854-1.jpg,14.99,Box,Retail,299.0,1064.0,4.5,Miscellaneous,2,3854-1,0.919275818742,16.3063138335
3855,Ramses Return,2011,Games,No_Subtheme,99.0,5.0,http://images.brickset.com/sets/images/3855-1.jpg,7.49,Box,Retail,319.0,873.0,3.5,Miscellaneous,2,3855-1,0.919275818742,8.14771785279
3856,NinjaGo,2011,Games,No_Subtheme,245.0,10.0,http://images.brickset.com/sets/images/3856-1.jpg,24.99,Box,Retail,444.0,1065.0,3,Miscellaneous,1,3856-1,0.919275818742,27.1844418079
3857,Draida Bay,2011,Games,Heroica,101.0,8.0,http://images.brickset.com/sets/images/3857-1.jpg,14.99,Box,Retail,355.0,1660.0,3.75,Miscellaneous,4,3857-1,0.919275818742,16.3063138335
3858,Waldurk Forest,2011,Games,Heroica,225.0,7.0,http://images.brickset.com/sets/images/3858-1.jpg,19.99,Box,Retail,381.0,1697.0,4.5,Miscellaneous,2,3858-1,0.919275818742,21.7453778207
3859,Caverns of Nathuz,2011,Games,Heroica,217.0,7.0,http://images.brickset.com/sets/images/3859-1.jpg,19.99,Box,Retail,379.0,1596.0,4,Miscellaneous,1,3859-1,0.919275818742,21.7453778207
3860,Castle Fortaan,2011,Games,Heroica,304.0,15.0,http://images.brickset.com/sets/images/3860-1.jpg,29.99,Box,Retail,376.0,2030.0,4.5,Miscellaneous,2,3860-1,0.919275818742,32.6235057951
3861,LEGO Champion,2011,Games,No_Subtheme,216.0,8.0,http://images.brickset.com/sets/images/3861-1.jpg,19.99,Box,Retail,251.0,611.0,4,Miscellaneous,1,3861-1,0.919275818742,21.7453778207
4181,Isla de la Muerta,2011,Pirates of the Caribbean,No_Subtheme,152.0,4.0,http://images.brickset.com/sets/images/4181-1.jpg,19.99,Box,Retail,1348.0,4639.0,4.2,Licensed,25,4181-1,0.919275818742,21.7453778207
4182,The Cannibal Escape,2011,Pirates of the Caribbean,No_Subtheme,279.0,4.0,http://images.brickset.com/sets/images/4182-1.jpg,29.99,Box,Retail,1321.0,3313.0,4.5,Licensed,8,4182-1,0.919275818742,32.6235057951
4183,The Mill,2011,Pirates of the Caribbean,No_Subtheme,365.0,4.0,http://images.brickset.com/sets/images/4183-1.jpg,39.99,Box,Retail,1435.0,3353.0,4.83333333333333,Licensed,6,4183-1,0.919275818742,43.5016337694
4184,The Black Pearl,2011,Pirates of the Caribbean,No_Subtheme,804.0,6.0,http://images.brickset.com/sets/images/4184-1.jpg,99.99,Box,Retail,3392.0,5102.0,4.42857142857143,Licensed,7,4184-1,0.919275818742,108.770401616
4191,Captain's Cabin,2011,Pirates of the Caribbean,No_Subtheme,94.0,3.0,http://images.brickset.com/sets/images/4191-1.jpg,11.99,Box,Retail,1207.0,5965.0,4.33333333333333,Licensed,21,4191-1,0.919275818742,13.0428754412
4192,Fountain of Youth,2011,Pirates of the Caribbean,No_Subtheme,125.0,4.0,http://images.brickset.com/sets/images/4192-1.jpg,19.99,Box,Retail,1265.0,4196.0,3.82352941176471,Licensed,17,4192-1,0.919275818742,21.7453778207
4193,The London Escape,2011,Pirates of the Caribbean,No_Subtheme,462.0,5.0,http://images.brickset.com/sets/images/4193-1.jpg,49.99,Box,Retail,1670.0,3029.0,3.85714285714286,Licensed,7,4193-1,0.919275818742,54.3797617438
4194,Whitecap Bay,2011,Pirates of the Caribbean,No_Subtheme,745.0,6.0,http://images.brickset.com/sets/images/4194-1.jpg,79.99,Box,Retail,1697.0,3108.0,4.66666666666667,Licensed,9,4194-1,0.919275818742,87.0141456668
4195,Queen Anne's Revenge,2011,Pirates of the Caribbean,No_Subtheme,1094.0,9.0,http://images.brickset.com/sets/images/4195-1.jpg,119.99,Box,Retail,3068.0,5316.0,4.63636363636364,Licensed,11,4195-1,0.919275818742,130.526657564
4641,Speedboat,2011,City,Harbour,34.0,1.0,http://images.brickset.com/sets/images/4641-1.jpg,4.99,Box,Retail,1006.0,5258.0,3.71428571428571,Modern day,7,4641-1,0.919275818742,5.4281858592
4642,Fishing Boat,2011,City,Harbour,64.0,2.0,http://images.brickset.com/sets/images/4642-1.jpg,19.99,Box,Retail,1602.0,4967.0,3.75,Modern day,4,4642-1,0.919275818742,21.7453778207
4643,Power Boat Transporter,2011,City,Harbour,254.0,2.0,http://images.brickset.com/sets/images/4643-1.jpg,39.99,Box,Retail,1636.0,3324.0,4.33333333333333,Modern day,3,4643-1,0.919275818742,43.5016337694
4644,Marina,2011,City,Harbour,294.0,5.0,http://images.brickset.com/sets/images/4644-1.jpg,49.99,Box,Retail,1957.0,3580.0,3.83333333333333,Modern day,6,4644-1,0.919275818742,54.3797617438
4645,Harbour,2011,City,Harbour,551.0,4.0,http://images.brickset.com/sets/images/4645-1.jpg,89.99,Box,Retail,2368.0,3076.0,3,Modern day,5,4645-1,0.919275818742,97.8922736412
4865,The Forbidden Forest,2011,Harry Potter,Deathly Hallows,64.0,4.0,http://images.brickset.com/sets/images/4865-1.jpg,11.99,Box,Retail,1269.0,4852.0,4.3125,Licensed,16,4865-1,0.919275818742,13.0428754412
4866,The Knight Bus,2011,Harry Potter,Prisoner of Azkaban,257.0,3.0,http://images.brickset.com/sets/images/4866-1.jpg,34.99,Box,Retail,1547.0,4243.0,4.4,Licensed,10,4866-1,0.919275818742,38.0625697822
4867,Hogwarts,2011,Harry Potter,Deathly Hallows,466.0,7.0,http://images.brickset.com/sets/images/4867-1.jpg,49.99,Box,Retail,1579.0,3598.0,4.45454545454545,Licensed,11,4867-1,0.919275818742,54.3797617438
5749,Creative Building Kit,2011,Bricks and More,No_Subtheme,650.0,0.0,http://images.brickset.com/sets/images/5749-1.jpg,33.0073,Box,Retail,116.0,559.0,0,Basic,0,5749-1,0.919275818742,35.9057633488
5763,Dune Hopper,2011,Creator,No_Subtheme,137.0,0.0,http://images.brickset.com/sets/images/5763-1.jpg,12.99,Box,Retail,380.0,2422.0,4.5,Basic,6,5763-1,0.919275818742,14.1306882387
5764,Rescue Robot,2011,Creator,No_Subtheme,149.0,0.0,http://images.brickset.com/sets/images/5764-1.jpg,16.99,Box,Retail,454.0,2032.0,4,Basic,4,5764-1,0.919275818742,18.4819394284
5765,Transport Truck,2011,Creator,No_Subtheme,276.0,0.0,http://images.brickset.com/sets/images/5765-1.jpg,19.99,Box,Retail,504.0,1859.0,4.5,Basic,2,5765-1,0.919275818742,21.7453778207
5766,Log Cabin,2011,Creator,No_Subtheme,355.0,1.0,http://images.brickset.com/sets/images/5766-1.jpg,29.99,Box,Retail,2039.0,8679.0,4.3125,Basic,16,5766-1,0.919275818742,32.6235057951
5767,Cool Cruiser,2011,Creator,No_Subtheme,621.0,0.0,http://images.brickset.com/sets/images/5767-1.jpg,39.99,Box,Retail,700.0,1794.0,4,Basic,4,5767-1,0.919275818742,43.5016337694
5770,Lighthouse Island,2011,Creator,No_Subtheme,518.0,1.0,http://images.brickset.com/sets/images/5770-1.jpg,39.99,Box,Retail,2769.0,6063.0,4.91666666666667,Basic,12,5770-1,0.919275818742,43.5016337694
5771,Hillside House,2011,Creator,No_Subtheme,714.0,1.0,http://images.brickset.com/sets/images/5771-1.jpg,69.99,Box,Retail - limited,3179.0,4503.0,4.88888888888889,Basic,9,5771-1,0.919275818742,76.1360176925
5929,Knight and Castle Building Set,2011,Bricks and More,No_Subtheme,144.0,1.0,http://images.brickset.com/sets/images/5929-1.jpg,9.99,Box,Retail,226.0,1374.0,4.2,Basic,5,5929-1,0.919275818742,10.8672498464
5930,Road Construction Building Set,2011,Bricks and More,No_Subtheme,121.0,1.0,http://images.brickset.com/sets/images/5930-1.jpg,9.99,Box,Retail,190.0,865.0,4.33333333333333,Basic,3,5930-1,0.919275818742,10.8672498464
5932,My First LEGO Set,2011,Bricks and More,No_Subtheme,231.0,1.0,http://images.brickset.com/sets/images/5932-1.jpg,14.99,Box,Retail,129.0,707.0,4.5,Basic,2,5932-1,0.919275818742,16.3063138335
5933,Airport Building Set,2011,Bricks and More,No_Subtheme,310.0,2.0,http://images.brickset.com/sets/images/5933-1.jpg,19.99,Box,Retail,220.0,598.0,4.5,Basic,2,5933-1,0.919275818742,21.7453778207
7049,Alien Striker,2011,Space,Alien Conquest,42.0,2.0,http://images.brickset.com/sets/images/7049-1.jpg,4.99,Box,Retail,631.0,3525.0,4.07142857142857,Action/Adventure,14,7049-1,0.919275818742,5.4281858592
7050,Alien Defender,2011,Space,Alien Conquest,105.0,2.0,http://images.brickset.com/sets/images/7050-1.jpg,9.99,Box,Retail,623.0,3186.0,4.57142857142857,Action/Adventure,7,7050-1,0.919275818742,10.8672498464
7051,Tripod Invader,2011,Space,Alien Conquest,165.0,2.0,http://images.brickset.com/sets/images/7051-1.jpg,19.99,Box,Retail,827.0,3685.0,4.94117647058824,Action/Adventure,17,7051-1,0.919275818742,21.7453778207
7052,UFO Abduction,2011,Space,Alien Conquest,211.0,3.0,http://images.brickset.com/sets/images/7052-1.jpg,29.99,Box,Retail,926.0,2970.0,4.90909090909091,Action/Adventure,11,7052-1,0.919275818742,32.6235057951
7065,Alien Mothership,2011,Space,Alien Conquest,416.0,2.0,http://images.brickset.com/sets/images/7065-1.jpg,59.99,Box,Retail,932.0,2674.0,3.85714285714286,Action/Adventure,7,7065-1,0.919275818742,65.2578897181
7066,Earth Defense HQ,2011,Space,Alien Conquest,875.0,5.0,http://images.brickset.com/sets/images/7066-1.jpg,89.99,Box,Retail,1201.0,2176.0,5,Action/Adventure,8,7066-1,0.919275818742,97.8922736412
7067,Jet-Copter Encounter,2011,Space,Alien Conquest,375.0,3.0,http://images.brickset.com/sets/images/7067-1.jpg,39.99,Box,Retail,869.0,1753.0,4.57142857142857,Action/Adventure,7,7067-1,0.919275818742,43.5016337694
7189,Mill Village Raid,2011,Castle,Kingdoms,663.0,6.0,http://images.brickset.com/sets/images/7189-1.jpg,69.99,Box,Retail,2959.0,4636.0,4.375,Historical,8,7189-1,0.919275818742,76.1360176925
7279,Police Minifigure Collection,2011,City,Police,57.0,4.0,http://images.brickset.com/sets/images/7279-1.jpg,9.99,Box,Retail,933.0,7934.0,4.45454545454545,Modern day,22,7279-1,0.919275818742,10.8672498464
7285,Police Dog Unit,2011,City,Police,96.0,1.0,http://images.brickset.com/sets/images/7285-1.jpg,12.99,Box,Retail,1144.0,5109.0,4.42857142857143,Modern day,14,7285-1,0.919275818742,14.1306882387
7286,Prisoner Transport,2011,City,Police,173.0,2.0,http://images.brickset.com/sets/images/7286-1.jpg,19.99,Box,Retail,1179.0,7010.0,4.54545454545455,Modern day,11,7286-1,0.919275818742,21.7453778207
7287,Police Boat,2011,City,Police,172.0,3.0,http://images.brickset.com/sets/images/7287-1.jpg,39.99,Box,Retail,1460.0,2791.0,3.28571428571429,Modern day,7,7287-1,0.919275818742,43.5016337694
7288,Mobile Police Unit,2011,City,Police,408.0,3.0,http://images.brickset.com/sets/images/7288-1.jpg,44.99,Box,Retail,1490.0,4973.0,4.42857142857143,Modern day,7,7288-1,0.919275818742,48.9406977566
7306,Golden Staff Guardians,2011,Pharaoh's Quest,No_Subtheme,70.0,3.0,http://images.brickset.com/sets/images/7306-1.jpg,9.99,Box,Retail,949.0,4455.0,4.42105263157895,Historical,19,7306-1,0.919275818742,10.8672498464
7498,Police Station,2011,City,Police,783.0,6.0,http://images.brickset.com/sets/images/7498-1.jpg,99.99,Box,Retail,2078.0,5564.0,4.75,Modern day,12,7498-1,0.919275818742,108.770401616
7499,Flexible and Straight Tracks,2011,City,Trains,24.0,0.0,http://images.brickset.com/sets/images/7499-1.jpg,19.99,Box,Retail,1188.0,5502.0,1.66666666666667,Modern day,3,7499-1,0.919275818742,21.7453778207
7553,City Advent Calendar,2011,City,Seasonal,232.0,6.0,http://images.brickset.com/sets/images/7553-1.jpg,34.99,Box,Retail - limited,758.0,3285.0,5,Modern day,1,7553-1,0.919275818742,38.0625697822
7868,Mace Windu's Jedi Starfighter,2011,Star Wars,The Clone Wars,313.0,5.0,http://images.brickset.com/sets/images/7868-1.jpg,39.99,Box,Retail,2779.0,2979.0,4.42857142857143,Licensed,7,7868-1,0.919275818742,43.5016337694
7869,Battle for Geonosis,2011,Star Wars,The Clone Wars,331.0,5.0,http://images.brickset.com/sets/images/7869-1.jpg,39.99,Box,Retail,2401.0,4446.0,4.54545454545455,Licensed,11,7869-1,0.919275818742,43.5016337694
7877,Naboo Starfighter,2011,Star Wars,Episode I,318.0,6.0,http://images.brickset.com/sets/images/7877-1.jpg,49.99,Box,Retail,2262.0,3512.0,4.5,Licensed,4,7877-1,0.919275818742,54.3797617438
7879,Hoth Echo Base,2011,Star Wars,Episode IV-VI,773.0,8.0,http://images.brickset.com/sets/images/7879-1.jpg,89.99,Box,Retail,3690.0,5019.0,4.125,Licensed,8,7879-1,0.919275818742,97.8922736412
7913,Clone Trooper Battle Pack,2011,Star Wars,The Clone Wars,85.0,4.0,http://images.brickset.com/sets/images/7913-1.jpg,12.99,Box,Retail,1769.0,11901.0,4.25,Licensed,32,7913-1,0.919275818742,14.1306882387
7914,Mandalorian Battle Pack,2011,Star Wars,The Clone Wars,68.0,4.0,http://images.brickset.com/sets/images/7914-1.jpg,12.99,Box,Retail,1799.0,11389.0,4.21212121212121,Licensed,33,7914-1,0.919275818742,14.1306882387
7915,Imperial V-wing Starfighter,2011,Star Wars,Expanded Universe,139.0,2.0,http://images.brickset.com/sets/images/7915-1.jpg,19.99,Box,Retail,1902.0,7926.0,4.42857142857143,Licensed,21,7915-1,0.919275818742,21.7453778207
7929,The Battle of Naboo,2011,Star Wars,Episode I,241.0,12.0,http://images.brickset.com/sets/images/7929-1.jpg,24.99,Box,Retail,1923.0,8558.0,4.57692307692308,Licensed,26,7929-1,0.919275818742,27.1844418079
7930,Bounty Hunter Assault Gunship,2011,Star Wars,The Clone Wars,389.0,4.0,http://images.brickset.com/sets/images/7930-1.jpg,49.99,Box,Retail,2221.0,5580.0,4.6,Licensed,10,7930-1,0.919275818742,54.3797617438
7931,T-6 Jedi Shuttle,2011,Star Wars,The Clone Wars,389.0,4.0,http://images.brickset.com/sets/images/7931-1.jpg,59.99,Box,Retail,2282.0,5067.0,4.26666666666667,Licensed,15,7931-1,0.919275818742,65.2578897181
7956,Ewok Attack,2011,Star Wars,Episode IV-VI,166.0,3.0,http://images.brickset.com/sets/images/7956-1.jpg,24.99,Box,Retail,2658.0,8401.0,4.17647058823529,Licensed,17,7956-1,0.919275818742,27.1844418079
7957,Sith Nightspeeder,2011,Star Wars,The Clone Wars,213.0,3.0,http://images.brickset.com/sets/images/7957-1.jpg,24.99,Box,Retail,1774.0,6259.0,4.42857142857143,Licensed,7,7957-1,0.919275818742,27.1844418079
7958,Star Wars Advent Calendar,2011,Star Wars,Seasonal,266.0,9.0,http://images.brickset.com/sets/images/7958-1.jpg,39.99,Box,Retail,1437.0,6727.0,4.25,Licensed,8,7958-1,0.919275818742,43.5016337694
7959,Geonosian Starfighter,2011,Star Wars,The Clone Wars,155.0,3.0,http://images.brickset.com/sets/images/7959-1.jpg,29.99,Box,Retail,2097.0,5845.0,4.09090909090909,Licensed,11,7959-1,0.919275818742,32.6235057951
7961,Darth Maul's Sith Infiltrator,2011,Star Wars,Episode I,479.0,4.0,http://images.brickset.com/sets/images/7961-1.jpg,69.99,Box,Retail,2591.0,5289.0,4.14285714285714,Licensed,7,7961-1,0.919275818742,76.1360176925
7962,Anakin Skywalker and Sebulba's Podracers,2011,Star Wars,Episode I,810.0,5.0,http://images.brickset.com/sets/images/7962-1.jpg,89.99,Box,Retail,2897.0,5467.0,4.875,Licensed,8,7962-1,0.919275818742,97.8922736412
7964,Republic Frigate,2011,Star Wars,The Clone Wars,1015.0,5.0,http://images.brickset.com/sets/images/7964-1.jpg,119.99,Box,Retail,3590.0,4965.0,4.42857142857143,Licensed,7,7964-1,0.919275818742,130.526657564
7965,Millennium Falcon,2011,Star Wars,Episode IV-VI,1254.0,6.0,http://images.brickset.com/sets/images/7965-1.jpg,139.99,Box,Retail,4434.0,12531.0,4.40740740740741,Licensed,27,7965-1,0.919275818742,152.282913513
7976,Ocean Speeder,2011,Atlantis,No_Subtheme,54.0,1.0,http://images.brickset.com/sets/images/7976-1.jpg,4.99,Box,Retail,559.0,2439.0,4,Action/Adventure,5,7976-1,0.919275818742,5.4281858592
7977,Seabed Strider,2011,Atlantis,No_Subtheme,105.0,2.0,http://images.brickset.com/sets/images/7977-1.jpg,9.99,Box,Retail,655.0,2919.0,4.375,Action/Adventure,8,7977-1,0.919275818742,10.8672498464
7978,Angler Attack,2011,Atlantis,No_Subtheme,200.0,2.0,http://images.brickset.com/sets/images/7978-1.jpg,19.99,Box,Retail,914.0,2504.0,4.8,Action/Adventure,5,7978-1,0.919275818742,21.7453778207
7984,Deep Sea Raider,2011,Atlantis,No_Subtheme,265.0,2.0,http://images.brickset.com/sets/images/7984-1.jpg,29.99,Box,Retail,830.0,1667.0,4.66666666666667,Action/Adventure,3,7984-1,0.919275818742,32.6235057951
7985,City of Atlantis,2011,Atlantis,No_Subtheme,686.0,5.0,http://images.brickset.com/sets/images/7985-1.jpg,69.99,Box,Retail,1651.0,2415.0,4.5,Action/Adventure,6,7985-1,0.919275818742,76.1360176925
8065,Mini Container Truck,2011,Technic,No_Subtheme,119.0,0.0,http://images.brickset.com/sets/images/8065-1.jpg,10.99,Box,Retail,396.0,2555.0,4.8,Technical,5,8065-1,0.919275818742,11.9550626438
8067,Mini Mobile Crane,2011,Technic,No_Subtheme,292.0,0.0,http://images.brickset.com/sets/images/8067-1.jpg,24.99,Box,Retail,533.0,1814.0,3.8,Technical,5,8067-1,0.919275818742,27.1844418079
8068,Rescue Helicopter,2011,Technic,No_Subtheme,408.0,0.0,http://images.brickset.com/sets/images/8068-1.jpg,39.99,Box,Retail,591.0,2156.0,3.66666666666667,Technical,6,8068-1,0.919275818742,43.5016337694
8069,Backhoe Loader,2011,Technic,No_Subtheme,609.0,0.0,http://images.brickset.com/sets/images/8069-1.jpg,59.99,Box,Retail,1028.0,2626.0,4.76923076923077,Technical,13,8069-1,0.919275818742,65.2578897181
8070,Super Car,2011,Technic,No_Subtheme,1281.0,0.0,http://images.brickset.com/sets/images/8070-1.jpg,119.99,Box,Retail,1759.0,4104.0,4.58333333333333,Technical,12,8070-1,0.919275818742,130.526657564
8071,Bucket Truck,2011,Technic,No_Subtheme,593.0,0.0,http://images.brickset.com/sets/images/8071-1.jpg,49.99,Box,Retail,686.0,1618.0,4.33333333333333,Technical,3,8071-1,0.919275818742,54.3797617438
8081,Extreme Cruiser,2011,Technic,No_Subtheme,590.0,0.0,http://images.brickset.com/sets/images/8081-1.jpg,59.99,Box,Retail,1187.0,1247.0,3.66666666666667,Technical,3,8081-1,0.919275818742,65.2578897181
